Date,IntDate,Open,High,Low,Close,Adj Close,Volume
10/5/1987,393,12.3125,12.4375,11.0625,11.125,11.125,10166000
10/12/1987,394,10.125,10.375,8.75,9,9,10663400
10/19/1987,395,8,8.125,4.875,5.6875,5.6875,12093200
10/26/1987,396,5.3125,6.5,4.75,5.75,5.75,8017800
11/2/1987,397,5.3125,5.625,4.875,5.25,5.25,7380400
11/9/1987,398,5.125,5.625,4.875,5.375,5.375,4129400
11/16/1987,399,5.375,5.4375,4.6875,4.9375,4.9375,3833200
11/23/1987,400,4.8125,5.1875,4.6875,4.6875,4.6875,2125600
11/30/1987,401,4.5625,4.75,3.75,4.0625,4.0625,5850600
12/7/1987,402,4.125,4.9375,4.0625,4.6875,4.6875,4449600
12/14/1987,403,4.625,5.25,4.5625,5.25,5.25,7806800
12/21/1987,404,5.25,5.375,5,5.125,5.125,4595400
12/28/1987,405,4.9375,5.0625,4.5625,4.9375,4.9375,3618800
1/4/1988,406,5,5.625,4.9375,5.125,5.125,4914800
1/11/1988,407,5.125,5.4375,4.625,5,5,5247200
1/18/1988,408,5,5,4.4375,4.6875,4.6875,3873000
1/25/1988,409,4.6875,4.875,4.5625,4.8125,4.8125,2364600
2/1/1988,410,4.875,5,4.6875,4.875,4.875,3155200
2/8/1988,411,4.8125,5.25,4.75,5.0625,5.0625,2826400
2/15/1988,412,5.0625,5.4375,5.0625,5.3125,5.3125,2204400
2/22/1988,413,5.25,6.4375,5.25,5.9375,5.9375,10600600
2/29/1988,414,6,6.375,5.8125,6.0625,6.0625,5230800
3/7/1988,415,6.0625,6.9375,6,6.25,6.25,6515000
3/14/1988,416,6.1875,6.4375,6,6.25,6.25,4574800
3/21/1988,417,6.1875,6.3125,5.625,5.625,5.625,2524200
3/28/1988,418,5.4375,5.6875,5.375,5.5,5.5,2538600
4/4/1988,419,5.5,6.8125,5.4375,6.6875,6.6875,7613400
4/11/1988,420,6.8125,7,6.0625,6.25,6.25,9558800
4/18/1988,421,6.25,6.6875,6.125,6.5625,6.5625,3588600
4/25/1988,422,6.625,7.375,6.5625,7.1875,7.1875,10420400
5/2/1988,423,7.1875,7.4375,6.9375,7.125,7.125,4176800
5/9/1988,424,7.0625,7.5625,6.5625,7.5,7.5,6539000
5/16/1988,425,7.5,7.6875,6.75,7.3125,7.3125,8868200
5/23/1988,426,7.25,7.3125,7,7.125,7.125,3889400
5/30/1988,427,7,7.9375,7,7.75,7.75,7267400
6/6/1988,428,7.8125,8.25,7.75,8,8,11115200
6/13/1988,429,8,8.1875,7.6875,7.875,7.875,4396800
6/20/1988,430,7.75,8.1875,7.5625,8.125,8.125,4910800
6/27/1988,431,8.125,8.4375,7.875,8.25,8.25,5428000
7/4/1988,432,8.1875,8.3125,7.875,8.1875,8.1875,3050000
7/11/1988,433,8.1875,8.375,7.1875,7.1875,7.1875,8912000
7/18/1988,434,7,7.375,6.625,6.9375,6.9375,4250000
7/25/1988,435,6.9375,6.9375,6.25,6.6875,6.6875,5456000
8/1/1988,436,6.6875,6.875,6.375,6.4375,6.4375,2161200
8/8/1988,437,6.5,6.5625,5.875,6.125,6.125,5358800
8/15/1988,438,6.0625,6.1875,5.6875,5.9375,5.9375,3655000
8/22/1988,439,5.875,5.9375,5.5,5.875,5.875,4237200
8/29/1988,440,5.8125,5.9375,5.25,5.6875,5.6875,3935600
9/5/1988,441,5.6875,5.8125,5.375,5.8125,5.8125,3045600
9/12/1988,442,5.8125,5.875,5.5625,5.875,5.875,2979800
9/19/1988,443,5.875,5.875,5.4375,5.6875,5.6875,3463600
9/26/1988,444,5.6875,5.75,4.5,4.625,4.625,8099600
10/3/1988,445,4.5,4.5625,4.25,4.375,4.375,5946600
10/10/1988,446,4.375,5.25,4.1875,4.9375,4.9375,10434200
10/17/1988,447,4.875,4.9375,4.5625,4.6875,4.6875,3117800
10/24/1988,448,4.6875,4.6875,4.25,4.3125,4.3125,4003000
10/31/1988,449,4.375,4.5625,4.25,4.375,4.375,3797800
11/7/1988,450,4.3125,4.375,4,4.0625,4.0625,4117400
11/14/1988,451,4.0625,4.125,3.5625,3.875,3.875,4825600
11/21/1988,452,3.8125,3.875,3.625,3.75,3.75,1833400
11/28/1988,453,3.6875,4.0625,3.5625,3.9375,3.9375,4270200
12/5/1988,454,4,4.125,3.5625,3.5625,3.5625,6294000
12/12/1988,455,3.625,4.4375,3.5625,4.375,4.375,6855600
12/19/1988,456,4.3125,4.5,4.125,4.3125,4.3125,4583000
12/26/1988,457,4.3125,4.4375,4.25,4.3125,4.3125,2479400
1/2/1989,458,4.3125,4.6875,4.25,4.5625,4.5625,5382400
1/9/1989,459,4.6875,4.6875,4.3125,4.4375,4.4375,4328200
1/16/1989,460,4.4375,4.4375,4.1875,4.25,4.25,5459000
1/23/1989,461,4.3125,4.625,4.25,4.5625,4.5625,6840000
1/30/1989,462,4.5625,4.8125,4.4375,4.75,4.75,4625600
2/6/1989,463,4.6875,4.75,4.3125,4.4375,4.4375,3768800
2/13/1989,464,4.375,4.4375,4.3125,4.3125,4.3125,2068400
2/20/1989,465,4.3125,4.5625,4.1875,4.1875,4.1875,2485800
2/27/1989,466,4.1875,4.25,4,4.0625,4.0625,2168000
3/6/1989,467,4.0625,4.3125,4.0625,4.3125,4.3125,2463800
3/13/1989,468,4.3125,4.375,4,4.0625,4.0625,1831200
3/20/1989,469,4.0625,4.1875,4,4.125,4.125,1379600
3/27/1989,470,4.125,4.3125,4.125,4.25,4.25,2196800
4/3/1989,471,4.1875,4.6875,4.1875,4.625,4.625,3175600
4/10/1989,472,4.625,4.6875,4.375,4.4375,4.4375,3220400
4/17/1989,473,4.5,4.625,4.375,4.4375,4.4375,1399000
4/24/1989,474,4.5,4.5625,4.125,4.4375,4.4375,1451000
5/1/1989,475,4.4375,4.5,4.3125,4.3125,4.3125,2494800
5/8/1989,476,4.3125,4.5625,4.25,4.5625,4.5625,2813800
5/15/1989,477,4.5625,4.75,4.4375,4.6875,4.6875,4849800
5/22/1989,478,4.6875,4.75,4.5,4.75,4.75,2936800
5/29/1989,479,4.8125,5.25,4.8125,5.1875,5.1875,7459000
6/5/1989,480,5.125,5.1875,5,5,5,3243600
6/12/1989,481,5.0625,5.1875,4.875,4.9375,4.9375,2953800
6/19/1989,482,4.9375,5.125,4.8125,5.125,5.125,3980800
6/26/1989,483,5.0625,5.1875,4.8125,4.875,4.875,3668600
7/3/1989,484,4.8125,5.0625,4.8125,5,5,1715400
7/10/1989,485,5,5.0625,4.5625,4.6875,4.6875,4886400
7/17/1989,486,4.625,4.75,4.375,4.5,4.5,2525000
7/24/1989,487,4.375,4.5625,4.0625,4.25,4.25,2636600
7/31/1989,488,4.25,4.5,4.1875,4.4375,4.4375,1784200
8/7/1989,489,4.4375,4.5625,4.3125,4.3125,4.3125,2095600
8/14/1989,490,4.3125,4.375,4.125,4.25,4.25,1119400
8/21/1989,491,4.25,4.3125,4.125,4.25,4.25,1218400
8/28/1989,492,4.25,4.3125,4.125,4.25,4.25,1340000
9/4/1989,493,4.25,4.25,4.125,4.1875,4.1875,2189200
9/11/1989,494,4.125,4.625,4.125,4.375,4.375,3650000
9/18/1989,495,4.375,4.375,4.1875,4.3125,4.3125,1228400
9/25/1989,496,4.25,4.5,4.25,4.4375,4.4375,2297000
10/2/1989,497,4.4375,4.5,4.1875,4.3125,4.3125,1330600
10/9/1989,498,4.25,4.5,4,4.0625,4.0625,3345600
10/16/1989,499,3.9375,4.25,3.75,4.125,4.125,2686200
10/23/1989,500,4.125,4.1875,3.8125,3.9375,3.9375,1612400
10/30/1989,501,3.875,4,3.6875,3.75,3.75,1543000
11/6/1989,502,3.75,3.875,3.5625,3.8125,3.8125,1352000
11/13/1989,503,3.875,4,3.75,3.875,3.875,853600
11/20/1989,504,3.875,3.9375,3.625,3.8125,3.8125,2361000
11/27/1989,505,3.75,3.8125,3.6875,3.8125,3.8125,2403400
12/4/1989,506,3.8125,3.875,3.6875,3.875,3.875,1523600
12/11/1989,507,3.8125,4.0625,3.75,4,4,3475200
12/18/1989,508,4,4.0625,3.6875,3.875,3.875,3392200
12/25/1989,509,3.9375,4,3.8125,3.9375,3.9375,3485200
1/1/1990,510,3.9375,4.125,3.6875,3.8125,3.8125,5686000
1/8/1990,511,3.8125,3.875,3.6875,3.75,3.75,3971600
1/15/1990,512,3.6875,3.9375,3.5625,3.75,3.75,3131600
1/22/1990,513,3.75,3.875,3.5625,3.6875,3.6875,2252800
1/29/1990,514,3.6875,3.75,3.5,3.5,3.5,2500600
2/5/1990,515,3.5,3.6875,3.4375,3.625,3.625,2115800
2/12/1990,516,3.625,3.6875,3.5,3.625,3.625,882600
2/19/1990,517,3.5625,3.9375,3.5,3.875,3.875,3527200
2/26/1990,518,3.875,4.5625,3.875,4.5,4.5,7409000
3/5/1990,519,4.5,4.6875,4.375,4.5,4.5,3566400
3/12/1990,520,4.4375,4.6875,4.375,4.625,4.625,3848400
3/19/1990,521,4.625,5.0625,4.5,4.9375,4.9375,9051600
3/26/1990,522,5,5,4.5,4.5625,4.5625,3237600
4/2/1990,523,4.4375,4.75,4.4375,4.4375,4.4375,3153600
4/9/1990,524,4.5,4.5625,4.1875,4.4375,4.4375,2106000
4/16/1990,525,4.4375,4.5,4.125,4.3125,4.3125,3678600
4/23/1990,526,4.3125,4.375,4.0625,4.3125,4.3125,2988200
4/30/1990,527,4.25,4.4375,4.125,4.1875,4.1875,1828800
5/7/1990,528,4.1875,4.75,4.1875,4.75,4.75,6284200
5/14/1990,529,4.75,5.3125,4.6875,5.1875,5.1875,11461400
5/21/1990,530,5.25,5.625,5,5.375,5.375,11076000
5/28/1990,531,5.3125,5.6875,5.1875,5.25,5.25,4779600
6/4/1990,532,5.1875,5.375,4.75,4.8125,4.8125,7690600
6/11/1990,533,4.8125,5,4.625,4.6875,4.6875,8675200
6/18/1990,534,4.6875,4.75,4.4375,4.5,4.5,3506800
6/25/1990,535,4.5625,4.75,4.4375,4.75,4.75,3319200
7/2/1990,536,4.75,4.875,4.625,4.8125,4.8125,2630600
7/9/1990,537,4.75,4.8125,4.5,4.8125,4.8125,3908200
7/16/1990,538,4.8125,4.8125,3.5625,3.625,3.625,4683600
7/23/1990,539,3.5625,3.6875,3.375,3.5625,3.5625,5543800
7/30/1990,540,3.5625,3.5625,2.8125,3.0625,3.0625,4491200
8/6/1990,541,2.875,2.9375,2.4375,2.75,2.75,7258000
8/13/1990,542,2.75,3.125,2.75,2.875,2.875,8630800
8/20/1990,543,2.9375,2.9375,2.625,2.75,2.75,3239600
8/27/1990,544,2.8125,2.9375,2.5625,2.6875,2.6875,3725800
9/3/1990,545,2.6875,3.125,2.6875,3.125,3.125,3178800
9/10/1990,546,3.25,3.25,2.75,2.875,2.875,3130200
9/17/1990,547,2.8125,2.875,2.6875,2.75,2.75,1746400
9/24/1990,548,2.75,2.75,2.4375,2.5625,2.5625,3018000
10/1/1990,549,2.625,2.875,2.375,2.5,2.5,2819000
10/8/1990,550,2.5,2.5625,1.8125,2,2,7971800
10/15/1990,551,2.125,2.125,1.875,2,2,2446000
10/22/1990,552,2,2.125,1.875,2.0625,2.0625,2153400
10/29/1990,553,2.0625,2.0625,1.875,1.875,1.875,1690800
11/5/1990,554,1.9375,2,1.875,1.9375,1.9375,1602800
11/12/1990,555,2.0625,2.4375,2.0625,2.125,2.125,4944000
11/19/1990,556,2.1875,2.1875,2,2,2,1546200
11/26/1990,557,2,2.1875,2,2.1875,2.1875,2865400
12/3/1990,558,2.1875,2.375,2.125,2.3125,2.3125,4088600
12/10/1990,559,2.3125,2.5625,2.25,2.4375,2.4375,4690200
12/17/1990,560,2.3125,2.6875,2.3125,2.6875,2.6875,7221800
12/24/1990,561,2.625,2.625,2.375,2.375,2.375,1729800
12/31/1990,562,2.375,2.625,2,2.5625,2.5625,2505400
1/7/1991,563,2.5,2.5625,2.375,2.5,2.5,2911800
1/14/1991,564,2.4375,3,2.3125,2.8125,2.8125,10227000
1/21/1991,565,2.75,3.75,2.6875,3.625,3.625,13894800
1/28/1991,566,3.625,3.75,3.375,3.75,3.75,7099200
2/4/1991,567,3.75,4.125,3.75,3.9375,3.9375,12412800
2/11/1991,568,3.9375,4.125,3.875,3.9375,3.9375,6608800
2/18/1991,569,3.9375,4.125,3.75,3.875,3.875,5360800
2/25/1991,570,3.9375,4.25,3.625,4,4,8210000
3/4/1991,571,4.25,5.0625,4.1875,4.6875,4.6875,21334800
3/11/1991,572,4.75,5.1875,4.5,5.125,5.125,10838400
3/18/1991,573,5.0625,5.6875,5,5.625,5.625,14887800
3/25/1991,574,5.75,5.875,5,5.25,5.25,10953200
4/1/1991,575,5.125,5.8125,5,5.6875,5.6875,10041200
4/8/1991,576,5.75,6.875,5.625,6.8125,6.8125,21580600
4/15/1991,577,6.8125,7.125,6.5625,6.75,6.75,15567400
4/22/1991,578,6.75,6.75,6,6.1875,6.1875,12185200
4/29/1991,579,6.1875,6.375,5.8125,6.0625,6.0625,9439400
5/6/1991,580,6,6.375,5.75,6.125,6.125,7347600
5/13/1991,581,6.125,6.25,5.25,5.5,5.5,6562600
5/20/1991,582,5.5625,6.75,5.5,6.5,6.5,12513200
5/27/1991,583,6.4375,6.875,6.375,6.75,6.75,6369400
6/3/1991,584,6.75,7.0625,6.375,6.5,6.5,9446000
6/10/1991,585,6.4375,6.875,6.1875,6.4375,6.4375,7883800
6/17/1991,586,6.375,6.4375,5.8125,6,6,4962200
6/24/1991,587,6,6.1875,5.6875,6,6,4325400
7/1/1991,588,6.1875,6.3125,5.5625,5.6875,5.6875,4258200
7/8/1991,589,5.5625,6.5625,5.5,6.5,6.5,10177000
7/15/1991,590,6.5,6.8125,5.5625,5.5625,5.5625,12151000
7/22/1991,591,5.5625,5.6875,5.125,5.1875,5.1875,8474600
7/29/1991,592,5.1875,5.9375,5.0625,5.75,5.75,6129000
8/5/1991,593,5.75,5.8125,5.5,5.5,5.5,4460200
8/12/1991,594,5.5,5.875,5.4375,5.5625,5.5625,3439400
8/19/1991,595,5.0625,5.9375,5.0625,5.75,5.75,8718400
8/26/1991,596,5.8125,6.3125,5.625,6.1875,6.1875,24240400
9/2/1991,597,6.1875,6.25,5.75,5.9375,5.9375,5330200
9/9/1991,598,5.9375,6,5.5625,5.625,5.625,3659000
9/16/1991,599,5.5625,5.5625,5.0625,5.1875,5.1875,7330600
9/23/1991,600,5.1875,5.375,4.6875,4.8125,4.8125,7388600
9/30/1991,601,4.6875,4.75,4.1875,4.5,4.5,16451600
10/7/1991,602,4.5,5.25,4.4375,5.25,5.25,8376800
10/14/1991,603,5.375,5.75,5.3125,5.5625,5.5625,11652200
10/21/1991,604,5.5,5.5,5.125,5.1875,5.1875,4737800
10/28/1991,605,5.25,6.5,5.25,6.125,6.125,20392200
11/4/1991,606,6.125,6.6875,5.875,6.5,6.5,15727000
11/11/1991,607,6.5,7.0625,6.0625,6.3125,6.3125,11845400
11/18/1991,608,6.3125,7.0625,6,6.9375,6.9375,12051400
11/25/1991,609,7.0625,7.3125,6.75,7.1875,7.1875,11073000
12/2/1991,610,7,7.75,6.9375,7.5625,7.5625,13565800
12/9/1991,611,7.5625,8.0625,7.3125,7.875,7.875,10519200
12/16/1991,612,7.875,8.625,7.3125,8.25,8.25,17298000
12/23/1991,613,8.375,8.875,8.3125,8.375,8.375,6305000
12/30/1991,614,8.375,9.1875,8.375,9.125,9.125,9796000
1/6/1992,615,9.125,10.25,9,9.5625,9.5625,30872800
1/13/1992,616,9.6875,10.125,8.6875,9.3125,9.3125,21425600
1/20/1992,617,9.3125,10.625,9.25,10.3125,10.3125,21155800
1/27/1992,618,10.5,10.6875,9.125,9.4375,9.4375,19450800
2/3/1992,619,9.25,10.75,9.25,10.125,10.125,21681400
2/10/1992,620,10.25,10.5625,9.5625,9.6875,9.6875,11723400
2/17/1992,621,9.9375,10.125,9.5,9.75,9.75,9696800
2/24/1992,622,9.6875,10,8.9375,9.1875,9.1875,13884200
3/2/1992,623,9.125,9.1875,8.125,8.5625,8.5625,13307600
3/9/1992,624,8.625,9.375,8.5625,8.9375,8.9375,7546600
3/16/1992,625,8.9375,9.4375,8.75,9.375,9.375,5681200
3/23/1992,626,9.375,9.8125,8.75,8.75,8.75,9981600
3/30/1992,627,8.75,8.9375,8.3125,8.875,8.875,7964000
4/6/1992,628,8.9375,9.75,8.1875,8.3125,8.3125,19979200
4/13/1992,629,8.1875,8.875,8.1875,8.4375,8.4375,7888400
4/20/1992,630,8.3125,8.3125,7.3125,7.5,7.5,10060000
4/27/1992,631,7.4375,8.9375,7.4375,8.4375,8.4375,10382000
5/4/1992,632,8.5,9.0625,8.375,8.9375,8.9375,7226400
5/11/1992,633,8.875,9.25,7.625,7.75,7.75,13586400
5/18/1992,634,7.8125,8,7.375,7.6875,7.6875,11911600
5/25/1992,635,7.75,8,7.5625,7.875,7.875,5067600
6/1/1992,636,7.75,7.8125,7.375,7.5,7.5,4583000
6/8/1992,637,7.4375,8,7.25,7.4375,7.4375,8802200
6/15/1992,638,7.4375,7.6875,4.375,4.6875,4.6875,26602600
6/22/1992,639,4.875,4.9375,4.25,4.3125,4.3125,13928400
6/29/1992,640,4.375,4.5,3.6875,3.8125,3.8125,10461800
7/6/1992,641,3.8125,4.3125,3.6875,4.125,4.125,14090800
7/13/1992,642,4.25,4.5,4.1875,4.3125,4.3125,12939800
7/20/1992,643,4.3125,4.4375,4.1875,4.1875,4.1875,4484000
7/27/1992,644,4.25,4.4375,4.1875,4.4375,4.4375,5846400
8/3/1992,645,4.375,4.8125,4.375,4.6875,4.6875,10185800
8/10/1992,646,4.625,4.6875,4.5,4.6875,4.6875,3918400
8/17/1992,647,4.625,4.6875,4.25,4.3125,4.3125,3328800
8/24/1992,648,4.25,4.875,4.1875,4.75,4.75,6762200
8/31/1992,649,4.875,5.9375,4.8125,5.5625,5.5625,16565600
9/7/1992,650,5.5625,6.25,5.375,6.1875,6.1875,8826200
9/14/1992,651,6.3125,6.5,5.875,6.125,6.125,8775200
9/21/1992,652,6.125,6.1875,5.5625,5.75,5.75,5776200
9/28/1992,653,5.625,5.8125,5.3125,5.625,5.625,6408200
10/5/1992,654,5.5,6.5,5.375,5.9375,5.9375,23558400
10/12/1992,655,6.125,6.5625,6.125,6.5,6.5,10255400
10/19/1992,656,6.5,7.1875,6.4375,7.1875,7.1875,14530400
10/26/1992,657,7.125,8.375,7.125,8.25,8.25,13769200
11/2/1992,658,8.25,8.3125,7.5625,8.125,8.125,9091600
11/9/1992,659,8.0625,8.25,7.75,8.25,8.25,6180400
11/16/1992,660,8.125,9.25,7.9375,9.1875,9.1875,13846000
11/23/1992,661,9,9.3125,8.5,8.6875,8.6875,8174800
11/30/1992,662,8.75,9.1875,7.5,8.375,8.375,17349200
12/7/1992,663,8.5625,9.0625,8.3125,8.375,8.375,8714600
12/14/1992,664,8.4375,9.25,7.9375,9.125,9.125,13641800
12/21/1992,665,9.125,9.375,8.5,8.8125,8.8125,8194800
12/28/1992,666,8.875,9.125,8.75,9.0625,9.0625,4009400
1/4/1993,667,9,10.75,8.8125,9.625,9.625,20825400
1/11/1993,668,9.875,10.25,9.5625,10,10,15301800
1/18/1993,669,10,10.4375,9.75,9.875,9.875,7708400
1/25/1993,670,9.875,10.0625,9.1875,9.375,9.375,8599800
2/1/1993,671,9.3125,10.4375,9.25,9.8125,9.8125,13373400
2/8/1993,672,9.875,10.75,9.75,10.6875,10.6875,12882000
2/15/1993,673,10.5625,11.1875,9.6875,11.0625,11.0625,12427800
2/22/1993,674,11.125,11.25,10.0625,10.875,10.875,9447000
3/1/1993,675,10.9375,11.75,10.4375,11.625,11.625,11014000
3/8/1993,676,11.75,12.25,11.5,11.875,11.875,8004200
3/15/1993,677,12,12.0625,11.25,11.3125,11.3125,6409800
3/22/1993,678,11.1875,11.6875,10.8125,11.375,11.375,6126600
3/29/1993,679,11.5625,11.625,10.5625,10.6875,10.6875,6534800
4/5/1993,680,10.6875,12.75,10.6875,12.4375,12.4375,14719600
4/12/1993,681,12.625,13,11.875,12.0625,12.0625,10372400
4/19/1993,682,13.75,16.4375,13.5625,15.25,15.25,31166000
4/26/1993,683,15.25,15.25,13.625,14.0625,14.0625,14725400
5/3/1993,684,14.25,15.3125,14.1875,14.75,14.75,9760600
5/10/1993,685,14.75,15,14.1875,14.25,14.25,5837000
5/17/1993,686,14.1875,14.8125,13.625,14.4375,14.4375,12453400
5/24/1993,687,14.375,15.375,14,14.3125,14.3125,8874000
5/31/1993,688,14.25,14.625,13.8125,14,14,6092400
6/7/1993,689,11.5,12,10.5,10.5625,10.5625,28744400
6/14/1993,690,10.75,11.3125,10.1875,10.375,10.375,19983200
6/21/1993,691,10.375,10.9375,10.25,10.6875,10.6875,7122600
6/28/1993,692,10.75,12.25,10.75,11.9375,11.9375,13561400
7/5/1993,693,12.125,12.625,11.5625,12.4375,12.4375,7567200
7/12/1993,694,12.5,12.5625,11.375,11.5,11.5,6974200
7/19/1993,695,11.5,12.875,11.5,12.1875,12.1875,7023600
7/26/1993,696,12.25,12.375,11.75,11.9375,11.9375,2968400
8/2/1993,697,12.125,14.125,12.125,14.125,14.125,9850800
8/9/1993,698,14.125,15.125,13.875,15.125,15.125,11050800
8/16/1993,699,14.9375,16.3125,14.9375,15.5,15.5,14039200
8/23/1993,700,15.5,15.875,15.125,15.625,15.625,9241200
8/30/1993,701,15.625,16.25,14.25,14.5,14.5,14786000
9/6/1993,702,13.75,14.375,13,14.25,14.25,12542200
9/13/1993,703,14.375,14.875,13.6875,14.6875,14.6875,7631200
9/20/1993,704,14.6875,15.3125,14.125,15,15,6550200
9/27/1993,705,15,15.125,12.5,12.9375,12.9375,17759400
10/4/1993,706,13.125,13.375,10,10.25,10.25,30596000
10/11/1993,707,10.375,10.5625,9.75,10.125,10.125,16959000
10/18/1993,708,10.25,10.375,8.9375,10,10,13584000
10/25/1993,709,9.875,10.125,9.5,9.875,9.875,14333200
11/1/1993,710,10,10.25,9.375,9.625,9.625,8479800
11/8/1993,711,9.6875,10.125,9.375,9.875,9.875,7373400
11/15/1993,712,9.875,10.125,9.0625,9.25,9.25,10279200
11/22/1993,713,9.25,9.6875,8.9375,9.5625,9.5625,7134400
11/29/1993,714,9.625,9.75,9.1875,9.25,9.25,6582200
12/6/1993,715,9.1875,9.1875,8.6875,8.8125,8.8125,9211200
12/13/1993,716,8.9375,9.1875,8.8125,8.9375,8.9375,5239200
12/20/1993,717,9.0625,9.0625,8.5,8.6875,8.6875,6198000
12/27/1993,718,8.6875,9.125,8.625,8.875,8.875,5481000
1/3/1994,719,8.875,9.25,8.375,9.1875,9.1875,12375800
1/10/1994,720,9.1875,9.4375,8.8125,9.4375,9.4375,8460000
1/17/1994,721,9.375,9.875,9.25,9.625,9.625,7931200
1/24/1994,722,9.5625,10.6875,9.5,10.1875,10.1875,12648400
1/31/1994,723,10.3125,10.4375,10.0625,10.1875,10.1875,7414000
2/7/1994,724,10.125,11.125,10.0625,10.625,10.625,9802400
2/14/1994,725,10.75,11.25,10.5625,10.875,10.875,5299800
2/21/1994,726,10.8125,11.1875,10.5,10.625,10.625,4205600
2/28/1994,727,10.6875,12.0625,10.625,11.6875,11.6875,10496200
3/7/1994,728,11.5625,14.625,10.625,14.125,14.125,38587000
3/14/1994,729,14,15.125,13.75,14.875,14.875,23469800
3/21/1994,730,14.875,15.875,14.6875,14.8125,14.8125,16322600
3/28/1994,731,14.8125,15.75,13.875,15.625,15.625,18657800
4/4/1994,732,15.3125,15.875,13.8125,14,14,19767000
4/11/1994,733,13.875,14,11.9375,12,12,12394400
4/18/1994,734,12.1875,13.0625,11.375,12.75,12.75,11455600
4/25/1994,735,12.6875,13.6875,12.6875,13.1875,13.1875,6680200
5/2/1994,736,13.1875,13.625,12.1875,12.25,12.25,8360600
5/9/1994,737,12.125,12.6875,11.3125,11.875,11.875,9206400
5/16/1994,738,11.9375,13.0625,11.4375,12.5625,12.5625,6294800
5/23/1994,739,12.75,13.5625,12.6875,13.125,13.125,7519600
5/30/1994,740,12.9375,14.8125,12.875,14.125,14.125,9671800
6/6/1994,741,14.25,14.375,12.875,13.4375,13.4375,7480400
6/13/1994,742,13.4375,13.6875,12.8125,13,13,5704400
6/20/1994,743,12.8125,13,11.875,12.1875,12.1875,6405400
6/27/1994,744,12,13.4375,12,13,13,10593400
7/4/1994,745,13,13.6875,12.4375,13.375,13.375,5087200
7/11/1994,746,13.5,13.5,12.5,12.6875,12.6875,6932000
7/18/1994,747,12.625,13.0625,12.1875,12.9375,12.9375,6822800
7/25/1994,748,12.9375,13.5,12.625,13.5,13.5,4385800
8/1/1994,749,13.4375,13.6875,13,13.3125,13.3125,3508800
8/8/1994,750,13.25,14.3125,13.125,14.1875,14.1875,6623000
8/15/1994,751,14.1875,14.5,13.9375,14.375,14.375,4286600
8/22/1994,752,14.25,14.8125,14.1875,14.6875,14.6875,7192800
8/29/1994,753,14.6875,14.9375,13.6875,14.0625,14.0625,9725600
9/5/1994,754,14.0625,14.1875,13.6875,13.9375,13.9375,3824800
9/12/1994,755,13.875,15,13.6875,15,15,7748600
9/19/1994,756,15.0625,15.5,14.25,15,15,9181000
9/26/1994,757,14.9375,15.25,14.5,14.875,14.875,6120800
10/3/1994,758,15.125,15.1875,12.0625,12.3125,12.3125,28212000
10/10/1994,759,12.5,12.75,11.125,11.375,11.375,26053600
10/17/1994,760,11.4375,12,11.3125,11.875,11.875,12707600
10/24/1994,761,12.1875,13.375,12,13.1875,13.1875,14094400
10/31/1994,762,13.125,13.375,12.75,13,13,9438200
11/7/1994,763,13,13.125,12.0625,12.25,12.25,6173400
11/14/1994,764,12.1875,12.625,12.0625,12.625,12.625,7639000
11/21/1994,765,12.75,13.0625,12.125,12.625,12.625,7603600
11/28/1994,766,12.75,12.9375,12.375,12.5,12.5,6423400
12/5/1994,767,12.5,12.5625,11.5625,11.875,11.875,6333600
12/12/1994,768,11.8125,12.125,11.1875,11.5625,11.5625,8692000
12/19/1994,769,11.6875,11.6875,11.25,11.4375,11.4375,8035400
12/26/1994,770,11.75,12.5,11.75,12.4375,12.4375,7438000
1/2/1995,771,12.625,13.9375,12.4375,13.9375,13.9375,13912400
1/9/1995,772,14.375,16,14.0625,15.75,15.75,26654000
1/16/1995,773,15.6875,16.125,15.625,15.6875,15.6875,15588600
1/23/1995,774,15.25,15.625,14.75,15.125,15.125,10930000
1/30/1995,775,15.1875,16,14.625,15.6875,15.6875,10389800
2/6/1995,776,15.5625,16.0625,15.1875,15.75,15.75,15034600
2/13/1995,777,15.8125,15.8125,15.1875,15.375,15.375,7300400
2/20/1995,778,15.3125,15.375,14.5,14.875,14.875,7505400
2/27/1995,779,14.8125,15.875,14.6875,15.75,15.75,8760800
3/6/1995,780,15.6875,17.5,15.5625,16.9375,16.9375,23603000
3/13/1995,781,16.9375,17.8125,16.875,17.25,17.25,10439800
3/20/1995,782,17.1875,17.9375,16.5,17.1875,17.1875,11964000
3/27/1995,783,17.3125,17.6875,16.125,16.9375,16.9375,13003800
4/3/1995,784,16.875,18.4375,16.5625,18.4375,18.4375,16464800
4/10/1995,785,18.375,18.375,16.5625,17.4375,17.4375,19873600
4/17/1995,786,17.4375,17.4375,16.25,17,17,9584400
4/24/1995,787,17,18.375,17,18,18,14954800
5/1/1995,788,17.875,17.9375,17,17.3125,17.3125,10456200
5/8/1995,789,17.375,18.8125,17.3125,17.8125,17.8125,21014200
5/15/1995,790,17.8125,18,17.1875,17.4375,17.4375,12760400
5/22/1995,791,17.4375,18,16.625,17,17,11433600
5/29/1995,792,17.0625,17.1875,16.0625,17.0625,17.0625,6845600
6/5/1995,793,17.375,17.625,16.8125,17.1875,17.1875,10324400
6/12/1995,794,17.3125,18.125,17.0625,17.375,17.375,14085600
